event_date,event_name,event_location,fight_id,weight_class,method,method_detail,round,time,fight_time_seconds,time_format,referee,fighter,opponent,result,kd,sig_str_landed,sig_str_attempted,sig_str_pct,total_str_landed,total_str_attempted,td_landed,td_attempted,td_pct,sub_att,rev,ctrl_sec,ss_head_landed,ss_head_attempted,ss_body_landed,ss_body_attempted,ss_leg_landed,ss_leg_attempted,ss_distance_landed,ss_distance_attempted,ss_clinch_landed,ss_clinch_attempted,ss_ground_landed,ss_ground_attempted,r1_kd,r1_sig_str_landed,r1_sig_str_attempted,r1_total_str_landed,r1_total_str_attempted,r1_td_landed,r1_td_attempted,r1_sub_att,r1_rev,r1_ctrl_sec,r1_ss_head_landed,r1_ss_head_attempted,r1_ss_body_landed,r1_ss_body_attempted,r1_ss_leg_landed,r1_ss_leg_attempted,r1_ss_distance_landed,r1_ss_distance_attempted,r1_ss_clinch_landed,r1_ss_clinch_attempted,r1_ss_ground_landed,r1_ss_ground_attempted,r2_kd,r2_sig_str_landed,r2_sig_str_attempted,r2_total_str_landed,r2_total_str_attempted,r2_td_landed,r2_td_attempted,r2_sub_att,r2_rev,r2_ctrl_sec,r2_ss_head_landed,r2_ss_head_attempted,r2_ss_body_landed,r2_ss_body_attempted,r2_ss_leg_landed,r2_ss_leg_attempted,r2_ss_distance_landed,r2_ss_distance_attempted,r2_ss_clinch_landed,r2_ss_clinch_attempted,r2_ss_ground_landed,r2_ss_ground_attempted,r3_kd,r3_sig_str_landed,r3_sig_str_attempted,r3_total_str_landed,r3_total_str_attempted,r3_td_landed,r3_td_attempted,r3_sub_att,r3_rev,r3_ctrl_sec,r3_ss_head_landed,r3_ss_head_attempted,r3_ss_body_landed,r3_ss_body_attempted,r3_ss_leg_landed,r3_ss_leg_attempted,r3_ss_distance_landed,r3_ss_distance_attempted,r3_ss_clinch_landed,r3_ss_clinch_attempted,r3_ss_ground_landed,r3_ss_ground_attempted,r4_kd,r4_sig_str_landed,r4_sig_str_attempted,r4_total_str_landed,r4_total_str_attempted,r4_td_landed,r4_td_attempted,r4_sub_att,r4_rev,r4_ctrl_sec,r4_ss_head_landed,r4_ss_head_attempted,r4_ss_body_landed,r4_ss_body_attempted,r4_ss_leg_landed,r4_ss_leg_attempted,r4_ss_distance_landed,r4_ss_distance_attempted,r4_ss_clinch_landed,r4_ss_clinch_attempted,r4_ss_ground_landed,r4_ss_ground_attempted,r5_kd,r5_sig_str_landed,r5_sig_str_attempted,r5_total_str_landed,r5_total_str_attempted,r5_td_landed,r5_td_attempted,r5_sub_att,r5_rev,r5_ctrl_sec,r5_ss_head_landed,r5_ss_head_attempted,r5_ss_body_landed,r5_ss_body_attempted,r5_ss_leg_landed,r5_ss_leg_attempted,r5_ss_distance_landed,r5_ss_distance_attempted,r5_ss_clinch_landed,r5_ss_clinch_attempted,r5_ss_ground_landed,r5_ss_ground_attempted
2014-11-07,UFC Fight Night: Rockhold vs Bisping,"Sydney, New South Wales, Australia",c3d336f9aabc9fb6,Bantamweight Bout,KO/TKO,,1,2:58,178,3 Rnd (5-5-5),John Sharp,Jumabieke Tuerxun,Marcus Brimage,L,0,6,15,0.4,6,15,0,0,0.0,0,0,0,1,7,2,2,3,6,6,15,0,0,0,0,0,6,15,6,15,0,0,0,0,0,1,7,2,2,3,6,6,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-07,UFC Fight Night: Rockhold vs Bisping,"Sydney, New South Wales, Australia",c3d336f9aabc9fb6,Bantamweight Bout,KO/TKO,,1,2:58,178,3 Rnd (5-5-5),John Sharp,Marcus Brimage,Jumabieke Tuerxun,W,1,5,16,0.31,6,17,0,0,0.0,0,0,2,3,10,0,1,2,5,4,14,0,0,1,2,1,5,16,6,17,0,0,0,0,2,3,10,0,1,2,5,4,14,0,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-07,UFC Fight Night: Rockhold vs Bisping,"Sydney, New South Wales, Australia",b1e7100c2ab1ab79,Light Heavyweight Bout,Submission,,1,3:46,226,3 Rnd (5-5-5),Herb Dean,Anthony Perosh,Guto Inocente,W,0,11,17,0.64,26,34,1,2,0.5,1,0,161,11,17,0,0,0,0,1,4,0,0,10,13,0,11,17,26,34,1,2,1,0,161,11,17,0,0,0,0,1,4,0,0,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-07,UFC Fight Night: Rockhold vs Bisping,"Sydney, New South Wales, Australia",b1e7100c2ab1ab79,Light Heavyweight Bout,Submission,,1,3:46,226,3 Rnd (5-5-5),Herb Dean,Guto Inocente,Anthony Perosh,L,0,1,3,0.33,1,3,0,0,0.0,0,0,0,1,3,0,0,0,0,1,3,0,0,0,0,0,1,3,1,3,0,0,0,0,0,1,3,0,0,0,0,1,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-07,UFC Fight Night: Rockhold vs Bisping,"Sydney, New South Wales, Australia",920b8aae22c04f13,Middleweight Bout,KO/TKO,,1,2:16,136,3 Rnd (5-5-5),Leon Roberts,Dylan Andrews,Sam Alvey,L,0,4,7,0.57,12,15,2,3,0.66,0,0,81,0,0,1,2,3,5,4,7,0,0,0,0,0,4,7,12,15,2,3,0,0,81,0,0,1,2,3,5,4,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-07,UFC Fight Night: Rockhold vs Bisping,"Sydney, New South Wales, Australia",920b8aae22c04f13,Middleweight Bout,KO/TKO,,1,2:16,136,3 Rnd (5-5-5),Leon Roberts,Sam Alvey,Dylan Andrews,W,0,6,7,0.85,9,10,0,0,0.0,0,0,2,6,7,0,0,0,0,1,2,0,0,5,5,0,6,7,9,10,0,0,0,0,2,6,7,0,0,0,0,1,2,0,0,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-07,UFC Fight Night: Rockhold vs Bisping,"Sydney, New South Wales, Australia",73954f3895cac499,Lightweight Bout,KO/TKO,,2,1:39,399,3 Rnd (5-5-5),Leon Roberts,Ross Pearson,Al Iaquinta,L,0,20,60,0.33,21,61,0,1,0.0,0,0,0,13,49,3,6,4,5,20,60,0,0,0,0,0,13,44,14,45,0,1,0,0,0,7,35,3,5,3,4,13,44,0,0,0,0,0,7,16,7,16,0,0,0,0,0,6,14,0,1,1,1,7,16,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-07,UFC Fight Night: Rockhold vs Bisping,"Sydney, New South Wales, Australia",73954f3895cac499,Lightweight Bout,KO/TKO,,2,1:39,399,3 Rnd (5-5-5),Leon Roberts,Al Iaquinta,Ross Pearson,W,2,31,93,0.33,32,94,0,1,0.0,0,0,3,25,81,3,9,3,3,26,84,3,6,2,3,0,14,55,14,55,0,1,0,0,0,10,46,2,7,2,2,14,55,0,0,0,0,2,17,38,18,39,0,0,0,0,3,15,35,1,2,1,1,12,29,3,6,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-07,UFC Fight Night: Rockhold vs Bisping,"Sydney, New South Wales, Australia",681d77e5d5c0f0ee,Welterweight Bout,KO/TKO,,1,3:06,186,3 Rnd (5-5-5),Herb Dean,Vik Grujic,Chris Clements,L,0,7,8,0.87,27,28,1,2,0.5,0,0,115,7,8,0,0,0,0,4,5,3,3,0,0,0,7,8,27,28,1,2,0,0,115,7,8,0,0,0,0,4,5,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-07,UFC Fight Night: Rockhold vs Bisping,"Sydney, New South Wales, Australia",681d77e5d5c0f0ee,Welterweight Bout,KO/TKO,,1,3:06,186,3 Rnd (5-5-5),Herb Dean,Chris Clements,Vik Grujic,W,0,25,27,0.92,26,28,0,0,0.0,0,0,32,14,16,9,9,2,2,10,12,15,15,0,0,0,25,27,26,28,0,0,0,0,32,14,16,9,9,2,2,10,12,15,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-07,UFC Fight Night: Rockhold vs Bisping,"Sydney, New South Wales, Australia",3e9f3ce3a01bb97f,Heavyweight Bout,KO/TKO,,2,4:49,589,3 Rnd (5-5-5),Leon Roberts,Soa Palelei,Walt Harris,W,0,24,51,0.47,43,77,1,5,0.2,0,0,94,21,45,1,4,2,2,19,43,0,0,5,8,0,5,13,5,13,0,2,0,0,18,4,10,0,2,1,1,5,13,0,0,0,0,0,19,38,38,64,1,3,0,0,76,17,35,1,2,1,1,14,30,0,0,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-07,UFC Fight Night: Rockhold vs Bisping,"Sydney, New South Wales, Australia",3e9f3ce3a01bb97f,Heavyweight Bout,KO/TKO,,2,4:49,589,3 Rnd (5-5-5),Leon Roberts,Walt Harris,Soa Palelei,L,0,22,72,0.3,24,74,0,0,0.0,0,0,0,9,48,9,20,4,4,21,69,1,3,0,0,0,10,38,12,40,0,0,0,0,0,2,22,5,13,3,3,10,36,0,2,0,0,0,12,34,12,34,0,0,0,0,0,7,26,4,7,1,1,11,33,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-07,UFC Fight Night: Rockhold vs Bisping,"Sydney, New South Wales, Australia",3d741cee0dffe165,Middleweight Bout,Submission,,2,0:57,357,5 Rnd (5-5-5-5-5),Herb Dean,Luke Rockhold,Michael Bisping,W,1,20,41,0.48,20,41,0,0,0.0,1,0,17,10,27,7,11,3,3,15,33,1,2,4,6,0,12,30,12,30,0,0,0,0,14,4,18,5,9,3,3,11,28,1,2,0,0,1,8,11,8,11,0,0,1,0,3,6,9,2,2,0,0,4,5,0,0,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-07,UFC Fight Night: Rockhold vs Bisping,"Sydney, New South Wales, Australia",3d741cee0dffe165,Middleweight Bout,Submission,,2,0:57,357,5 Rnd (5-5-5-5-5),Herb Dean,Michael Bisping,Luke Rockhold,L,0,16,65,0.24,16,65,0,2,0.0,0,0,11,10,53,1,7,5,5,15,64,1,1,0,0,0,14,60,14,60,0,2,0,0,1,10,51,0,5,4,4,13,59,1,1,0,0,0,2,5,2,5,0,0,0,0,10,0,2,1,2,1,1,2,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-07,UFC Fight Night: Rockhold vs Bisping,"Sydney, New South Wales, Australia",3a7d76e3c0b503c3,Middleweight Bout,Submission,,1,4:27,267,3 Rnd (5-5-5),Leon Roberts,Luke Zachrich,Daniel Kelly,L,0,23,46,0.5,24,47,0,2,0.0,0,0,0,20,41,0,2,3,3,20,43,3,3,0,0,0,23,46,24,47,0,2,0,0,0,20,41,0,2,3,3,20,43,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-07,UFC Fight Night: Rockhold vs Bisping,"Sydney, New South Wales, Australia",3a7d76e3c0b503c3,Middleweight Bout,Submission,,1,4:27,267,3 Rnd (5-5-5),Leon Roberts,Daniel Kelly,Luke Zachrich,W,0,25,48,0.52,33,59,1,2,0.5,1,0,50,19,42,1,1,5,5,19,40,5,7,1,1,0,25,48,33,59,1,2,1,0,50,19,42,1,1,5,5,19,40,5,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-07,UFC Fight Night: Rockhold vs Bisping,"Sydney, New South Wales, Australia",2faa7b48b4d51cab,Lightweight Bout,Submission,,2,1:52,412,3 Rnd (5-5-5),John Sharp,Jake Matthews,Vagner Rocha,W,0,26,63,0.41,32,69,1,2,0.5,1,0,56,17,52,2,4,7,7,23,59,0,1,3,3,0,13,43,16,46,1,2,0,0,39,8,36,1,3,4,4,13,42,0,1,0,0,0,13,20,16,23,0,0,1,0,17,9,16,1,1,3,3,10,17,0,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-07,UFC Fight Night: Rockhold vs Bisping,"Sydney, New South Wales, Australia",2faa7b48b4d51cab,Lightweight Bout,Submission,,2,1:52,412,3 Rnd (5-5-5),John Sharp,Vagner Rocha,Jake Matthews,L,0,14,30,0.46,17,33,0,0,0.0,0,0,28,7,18,1,1,6,11,14,30,0,0,0,0,0,8,19,11,22,0,0,0,0,28,4,11,0,0,4,8,8,19,0,0,0,0,0,6,11,6,11,0,0,0,0,0,3,7,1,1,2,3,6,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-07,UFC Fight Night: Rockhold vs Bisping,"Sydney, New South Wales, Australia",13c4251fb451f440,Middleweight Bout,KO/TKO,,2,2:43,463,3 Rnd (5-5-5),John Sharp,Robert Whittaker,Clint Hester,W,2,49,104,0.47,54,110,1,2,0.5,0,0,138,35,86,5,7,9,11,35,77,2,6,12,21,1,26,56,29,60,1,1,0,0,135,15,43,4,5,7,8,18,39,0,2,8,15,1,23,48,25,50,0,1,0,0,3,20,43,1,2,2,3,17,38,2,4,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-07,UFC Fight Night: Rockhold vs Bisping,"Sydney, New South Wales, Australia",13c4251fb451f440,Middleweight Bout,KO/TKO,,2,2:43,463,3 Rnd (5-5-5),John Sharp,Clint Hester,Robert Whittaker,L,0,28,61,0.45,29,62,0,3,0.0,0,1,45,21,52,3,4,4,5,21,51,4,5,3,5,0,8,24,8,24,0,2,0,1,18,6,21,0,0,2,3,5,19,0,0,3,5,0,20,37,21,38,0,1,0,0,27,15,31,3,4,2,2,16,32,4,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-07,UFC Fight Night: Rockhold vs Bisping,"Sydney, New South Wales, Australia",0f0473dde4b873ca,Flyweight Bout,KO/TKO,,3,0:18,618,3 Rnd (5-5-5),John Sharp,Richie Vaculik,Louis Smolka,L,0,74,142,0.52,84,153,2,2,1.0,1,1,65,52,113,16,22,6,7,60,123,10,14,4,5,0,42,72,46,76,1,1,0,0,35,28,58,10,10,4,4,38,66,4,6,0,0,0,27,61,29,64,1,1,1,1,30,19,47,6,11,2,3,21,53,6,8,0,0,0,5,9,9,13,0,0,0,0,0,5,8,0,1,0,0,1,4,0,0,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-07,UFC Fight Night: Rockhold vs Bisping,"Sydney, New South Wales, Australia",0f0473dde4b873ca,Flyweight Bout,KO/TKO,,3,0:18,618,3 Rnd (5-5-5),John Sharp,Louis Smolka,Richie Vaculik,W,1,67,143,0.46,71,147,1,2,0.5,0,2,66,43,117,13,15,11,11,65,140,1,2,1,1,0,30,71,30,71,0,1,0,1,19,21,60,8,10,1,1,29,70,1,1,0,0,0,36,64,40,68,1,1,0,1,41,21,49,5,5,10,10,35,62,0,1,1,1,1,1,8,1,8,0,0,0,0,6,1,8,0,0,0,0,1,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-25,UFC 179: Aldo vs Mendes 2,"Rio de Janeiro, Brazil",ffd3e3d37cba32da,Featherweight Bout,Decision - Split,,3,5:00,900,3 Rnd (5-5-5),Osiris Maia,Darren Elkins,Lucas Martins,W,0,47,154,0.3,133,251,1,14,0.07,0,0,483,25,113,17,36,5,5,21,100,25,52,1,2,0,23,75,34,88,1,6,0,0,83,13,55,8,18,2,2,13,55,9,18,1,2,0,14,45,61,93,0,1,0,0,196,8,33,4,10,2,2,5,26,9,19,0,0,0,10,34,38,70,0,7,0,0,204,4,25,5,8,1,1,3,19,7,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-25,UFC 179: Aldo vs Mendes 2,"Rio de Janeiro, Brazil",ffd3e3d37cba32da,Featherweight Bout,Decision - Split,,3,5:00,900,3 Rnd (5-5-5),Osiris Maia,Lucas Martins,Darren Elkins,L,0,26,82,0.31,41,97,0,0,0.0,1,0,26,16,70,6,7,4,5,19,71,7,11,0,0,0,9,32,11,34,0,0,0,0,6,4,26,1,1,4,5,9,32,0,0,0,0,0,9,32,17,40,0,0,1,0,19,6,29,3,3,0,0,8,27,1,5,0,0,0,8,18,13,23,0,0,0,0,1,6,15,2,3,0,0,2,12,6,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-25,UFC 179: Aldo vs Mendes 2,"Rio de Janeiro, Brazil",d1b2ce8ee57307c0,Welterweight Bout,KO/TKO,,3,2:40,760,3 Rnd (5-5-5),Eduardo Herdy,William Macario,Neil Magny,L,0,24,77,0.31,25,78,0,1,0.0,0,0,36,13,55,6,16,5,6,22,68,0,1,2,8,0,10,25,10,25,0,1,0,0,17,4,17,3,4,3,4,10,25,0,0,0,0,0,12,41,13,42,0,0,0,0,19,7,29,3,10,2,2,10,32,0,1,2,8,0,2,11,2,11,0,0,0,0,0,2,9,0,2,0,0,2,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-25,UFC 179: Aldo vs Mendes 2,"Rio de Janeiro, Brazil",d1b2ce8ee57307c0,Welterweight Bout,KO/TKO,,3,2:40,760,3 Rnd (5-5-5),Eduardo Herdy,Neil Magny,William Macario,W,0,65,146,0.44,114,199,2,4,0.5,0,0,172,58,135,3,5,4,6,29,90,3,5,33,51,0,15,41,19,45,0,1,0,0,0,13,36,1,3,1,2,12,38,3,3,0,0,0,17,50,35,70,1,2,0,0,103,15,48,1,1,1,1,6,30,0,2,11,18,0,33,55,60,84,1,1,0,0,69,30,51,1,1,2,3,11,22,0,0,22,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-25,UFC 179: Aldo vs Mendes 2,"Rio de Janeiro, Brazil",a90fde18a088f99b,Flyweight Bout,Submission,,1,3:28,208,3 Rnd (5-5-5),Marc Goddard,Scott Jorgensen,Wilson Reis,L,1,6,19,0.31,7,20,0,0,0.0,0,0,19,2,13,1,2,3,4,4,14,0,1,2,4,1,6,19,7,20,0,0,0,0,19,2,13,1,2,3,4,4,14,0,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-25,UFC 179: Aldo vs Mendes 2,"Rio de Janeiro, Brazil",a90fde18a088f99b,Flyweight Bout,Submission,,1,3:28,208,3 Rnd (5-5-5),Marc Goddard,Wilson Reis,Scott Jorgensen,W,0,13,35,0.37,13,35,1,2,0.5,1,0,34,11,32,1,1,1,2,5,22,0,0,8,13,0,13,35,13,35,1,2,1,0,34,11,32,1,1,1,2,5,22,0,0,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-25,UFC 179: Aldo vs Mendes 2,"Rio de Janeiro, Brazil",852223ee1a2d0a74,Lightweight Bout,Decision - Unanimous,,3,5:00,900,3 Rnd (5-5-5),Mario Yamasaki,Diego Ferreira,Beneil Dariush,L,0,21,85,0.24,24,90,0,1,0.0,0,0,37,11,71,8,12,2,2,14,71,7,14,0,0,0,10,47,11,49,0,1,0,0,21,3,36,5,9,2,2,6,41,4,6,0,0,0,1,14,1,14,0,0,0,0,8,0,13,1,1,0,0,0,10,1,4,0,0,0,10,24,12,27,0,0,0,0,8,8,22,2,2,0,0,8,20,2,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-25,UFC 179: Aldo vs Mendes 2,"Rio de Janeiro, Brazil",852223ee1a2d0a74,Lightweight Bout,Decision - Unanimous,,3,5:00,900,3 Rnd (5-5-5),Mario Yamasaki,Beneil Dariush,Diego Ferreira,W,0,32,68,0.47,54,97,3,6,0.5,0,0,473,19,48,6,10,7,10,12,32,10,17,10,19,0,9,29,12,33,1,1,0,0,61,5,19,2,5,2,5,7,22,2,5,0,2,0,11,18,22,33,1,3,0,0,175,6,13,2,2,3,3,4,6,4,7,3,5,0,12,21,20,31,1,2,0,0,237,8,16,2,3,2,2,1,4,4,5,7,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-25,UFC 179: Aldo vs Mendes 2,"Rio de Janeiro, Brazil",7099374e91f9283b,UFC Featherweight Title Bout,Decision - Unanimous,,5,5:00,1500,5 Rnd (5-5-5-5-5),Marc Goddard,Jose Aldo,Chad Mendes,W,1,102,269,0.37,122,289,0,0,0.0,0,0,68,80,237,16,25,6,7,91,256,1,2,10,11,1,37,77,42,82,0,0,0,0,26,28,65,6,9,3,3,26,66,1,1,10,10,0,18,41,18,41,0,0,0,0,0,10,29,5,8,3,4,18,41,0,0,0,0,0,21,66,33,78,0,0,0,0,20,19,62,2,4,0,0,21,64,0,1,0,1,0,9,40,9,40,0,0,0,0,0,9,39,0,1,0,0,9,40,0,0,0,0,0,17,45,20,48,0,0,0,0,22,14,42,3,3,0,0,17,45,0,0,0,0
2014-10-25,UFC 179: Aldo vs Mendes 2,"Rio de Janeiro, Brazil",7099374e91f9283b,UFC Featherweight Title Bout,Decision - Unanimous,,5,5:00,1500,5 Rnd (5-5-5-5-5),Marc Goddard,Chad Mendes,Jose Aldo,L,0,77,194,0.39,85,203,1,8,0.12,0,0,128,50,149,9,17,18,28,75,188,2,5,0,1,0,25,44,25,44,0,1,0,0,2,17,34,1,1,7,9,25,44,0,0,0,0,0,16,43,16,43,0,1,0,0,1,6,28,3,4,7,11,15,42,1,1,0,0,0,10,35,18,44,0,3,0,0,61,8,31,0,1,2,3,9,34,1,1,0,0,0,17,40,17,40,0,0,0,0,0,11,31,4,5,2,4,17,40,0,0,0,0,0,9,32,9,32,1,3,0,0,64,8,25,1,6,0,1,9,28,0,3,0,1
2014-10-25,UFC 179: Aldo vs Mendes 2,"Rio de Janeiro, Brazil",502d7cb01921170f,Lightweight Bout,Submission,,2,3:06,486,3 Rnd (5-5-5),Mario Yamasaki,Yan Cabral,Naoyuki Kotani,W,0,11,24,0.45,24,38,2,5,0.4,1,0,259,10,22,1,2,0,0,3,11,1,1,7,12,0,7,15,17,25,0,1,0,0,145,7,15,0,0,0,0,1,4,0,0,6,11,0,4,9,7,13,2,4,1,0,114,3,7,1,2,0,0,2,7,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-25,UFC 179: Aldo vs Mendes 2,"Rio de Janeiro, Brazil",502d7cb01921170f,Lightweight Bout,Submission,,2,3:06,486,3 Rnd (5-5-5),Mario Yamasaki,Naoyuki Kotani,Yan Cabral,L,0,5,26,0.19,13,34,1,1,1.0,0,0,69,3,18,0,1,2,7,3,23,0,0,2,3,0,3,18,11,26,1,1,0,0,60,3,12,0,1,0,5,1,15,0,0,2,3,0,2,8,2,8,0,0,0,0,9,0,6,0,0,2,2,2,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-25,UFC 179: Aldo vs Mendes 2,"Rio de Janeiro, Brazil",4cc9ef5e68009fd4,Lightweight Bout,Submission,,1,4:16,256,3 Rnd (5-5-5),Mario Yamasaki,Fabricio Camoes,Anthony Rocco Martin,L,0,1,8,0.12,1,8,0,0,0.0,0,0,3,0,5,0,0,1,3,1,8,0,0,0,0,0,1,8,1,8,0,0,0,0,3,0,5,0,0,1,3,1,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-25,UFC 179: Aldo vs Mendes 2,"Rio de Janeiro, Brazil",4cc9ef5e68009fd4,Lightweight Bout,Submission,,1,4:16,256,3 Rnd (5-5-5),Mario Yamasaki,Anthony Rocco Martin,Fabricio Camoes,W,0,1,11,0.09,2,12,1,1,1.0,3,0,177,1,11,0,0,0,0,1,11,0,0,0,0,0,1,11,2,12,1,1,3,0,177,1,11,0,0,0,0,1,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-25,UFC 179: Aldo vs Mendes 2,"Rio de Janeiro, Brazil",432e57033ceecee0,Featherweight Bout,Decision - Unanimous,,3,5:00,900,3 Rnd (5-5-5),Osiris Maia,Felipe Arantes,Andre Fili,L,0,29,63,0.46,43,78,3,5,0.6,1,2,314,25,53,3,9,1,1,13,34,0,3,16,26,0,13,34,14,35,1,1,0,0,58,10,28,3,6,0,0,9,27,0,0,4,7,0,8,15,14,22,1,3,0,2,124,8,15,0,0,0,0,0,1,0,1,8,13,0,8,14,15,21,1,1,1,0,132,7,10,0,3,1,1,4,6,0,2,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-10-25,UFC 179: Aldo vs Mendes 2,"Rio de Janeiro, Brazil",432e57033ceecee0,Featherweight Bout,Decision - Unanimous,,3,5:00,900,3 Rnd (5-5-5),Osiris Maia,Andre Fili,Felipe Arantes,W,0,42,102,0.41,66,135,5,8,0.62,1,2,391,21,69,20,27,1,6,17,54,12,15,13,33,0,24,62,29,70,2,3,0,1,127,12,43,12,16,0,3,11,39,9,10,4,13,0,7,20,14,33,2,2,0,1,144,4,15,3,5,0,0,3,5,0,1,4,14,0,11,20,23,32,1,3,1,0,120,5,11,5,6,1,3,3,10,3,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
